Rotation, Location, Gyro Rotation, Sensor Optical Flow, Battery Level, Yaw, Pitch, Roll, Vy, Vx, AccX, AccY
66.6, (95.429,-7.647), 66.9594, 100.0, 66.9594398982836, 65.58, 65.58, 0.4589, 0.1986, 9.9287, 22.9439, 22.9439
72.24, (96.018,-5.947), 72.5994, 100.0, 72.59942323523354, 72.24, 72.24, 0.4762, 0.1525, 7.6258, 23.8086, 23.8086
79.98, (96.529,-4.015), 80.3394, 100.0, 79.97940191018097, 78.54, 78.54, 0.4918, 0.0901, 4.5044, 24.5909, 24.5909
86.1, (96.778,-2.032), 86.4594, 100.0, 86.09938226834724, 84.72, 84.72, 0.4986, 0.0371, 1.8571, 24.9309, 24.9309
92.4, (96.763,-0.233), 92.7594, 100.0, 92.75936699854164, 92.4, 92.4, 0.4996, -0.0209, -1.0469, 24.9781, 24.9781
93.12, (96.678,1.765), 93.4793, 100.0, 93.11934742579132, 92.4, 92.4, 0.4994, -0.0241, -1.2038, 24.971, 24.971
102.6, (96.383,3.741), 102.9593, 100.0, 102.95932727357494, 102.24, 102.24, 0.488, -0.1091, -5.4536, 24.3979, 24.3979
112.74, (95.833,5.453), 113.0993, 100.0, 112.37931030137027, 110.94, 110.94, 0.4635, -0.1875, -9.3733, 23.1763, 23.1763
108.6, (95.089,7.309), 108.9593, 100.0, 109.31929694299204, 109.98, 109.98, 0.4729, -0.1625, -8.1227, 23.6436, 23.6436
102.48, (94.602,9.247), 102.8393, 100.0, 102.83928493086044, 102.48, 102.48, 0.4882, -0.108, -5.4025, 24.4093, 24.4093
102.48, (94.213,11.005), 102.8393, 100.0, 102.83927049056179, 102.48, 102.48, 0.4882, -0.108, -5.4025, 24.4093, 24.4093
102.9, (93.781,12.958), 103.2593, 100.0, 102.83925330891537, 102.48, 102.48, 0.4882, -0.108, -5.4025, 24.4093, 24.4093
112.86, (93.17,14.859), 113.2192, 100.0, 112.79923935838706, 111.24, 111.24, 0.4621, -0.1909, -9.5429, 23.107, 23.107
103.5, (92.543,16.756), 103.8592, 100.0, 103.85921541105834, 104.52, 104.52, 0.4862, -0.1167, -5.8361, 24.3092, 24.3092
99.3, (92.125,18.711), 99.6592, 100.0, 99.65920095892099, 100.38, 100.38, 0.4934, -0.0808, -4.0401, 24.6714, 24.6714
92.82, (91.98,20.504), 93.1792, 100.0, 93.17918537191001, 92.82, 92.82, 0.4994, -0.0246, -1.23, 24.9697, 24.9697
92.82, (91.882,22.502), 93.1792, 100.0, 93.1791666849616, 92.82, 92.82, 0.4994, -0.0246, -1.23, 24.9697, 24.9697
94.32, (91.78,24.499), 94.6792, 100.0, 93.95915444478042, 92.82, 92.82, 0.499, -0.0314, -1.5698, 24.9507, 24.9507
103.02, (91.46,26.471), 103.3791, 100.0, 103.37913846798068, 103.02, 103.02, 0.4871, -0.1126, -5.6323, 24.3573, 24.3573
102.66, (91.011,28.42), 103.0191, 100.0, 103.01911764847941, 103.02, 103.02, 0.4878, -0.1096, -5.4791, 24.3922, 24.3922
92.88, (90.777,30.202), 93.2391, 100.0, 93.89910242723474, 94.32, 94.32, 0.499, -0.0309, -1.5436, 24.9523, 24.9523
92.88, (90.676,32.2), 93.2391, 100.0, 93.23908410362947, 92.88, 92.88, 0.4994, -0.0251, -1.2561, 24.9684, 24.9684
84.9, (90.692,34.198), 85.2591, 100.0, 85.61907031332541, 85.98, 85.98, 0.4983, 0.0413, 2.0659, 24.9145, 24.9145
75.42, (90.99,35.971), 75.7791, 100.0, 76.7390563617489, 77.46, 77.46, 0.4859, 0.1177, 5.887, 24.297, 24.297
72.6, (91.57,37.885), 72.959, 100.0, 72.95904133148464, 72.6, 72.6, 0.4771, 0.1495, 7.476, 23.856, 23.856
72.6, (92.169,39.793), 72.959, 100.0, 72.95902360632951, 72.6, 72.6, 0.4771, 0.1495, 7.476, 23.856, 23.856
64.68, (92.876,41.661), 65.039, 100.0, 65.03900637698547, 65.7, 65.7, 0.452, 0.2138, 10.6918, 22.5983, 22.5983
60.72, (93.704,43.259), 61.079, 100.0, 61.858989628292676, 62.58, 62.58, 0.4394, 0.2386, 11.929, 21.9704, 21.9704
53.34, (94.821,44.915), 53.699, 100.0, 53.39897273655888, 52.26, 52.26, 0.3995, 0.3006, 15.0314, 19.9764, 19.9764
62.46, (95.765,46.445), 62.819, 100.0, 62.818961194875385, 61.44, 61.44, 0.4433, 0.2312, 11.5592, 22.1672, 22.1672
70.2, (96.595,48.263), 70.5589, 100.0, 70.1989454785754, 68.76, 68.76, 0.4694, 0.1723, 8.6161, 23.4683, 23.4683
72.6, (97.141,49.978), 72.9589, 100.0, 72.95893071311428, 72.6, 72.6, 0.4771, 0.1495, 7.476, 23.856, 23.856
79.2, (97.669,51.906), 79.5589, 100.0, 79.198907126884, 77.7, 77.7, 0.4905, 0.0968, 4.8387, 24.5273, 24.5273
76.92, (98.002,53.877), 77.2789, 100.0, 77.63889559786433, 78.36, 78.36, 0.4877, 0.1101, 5.5047, 24.3864, 24.3864
72.6, (98.574,55.793), 72.9589, 100.0, 72.95887831479803, 72.6, 72.6, 0.4771, 0.1495, 7.476, 23.856, 23.856
