Rotation, Location, Gyro Rotation, Sensor Optical Flow, Battery Level, Yaw, Pitch, Roll, Vy, Vx, AccX, AccY
3.36, (210.411,-22.636), 3.84, 100.0, 3.0599627342076685, 1.56, 1.56, 0.0225, 0.4995, 24.9747, 1.1254, 1.1254
7.5, (212.393,-22.38), 7.9799, 100.0, 8.339945468113386, 9, 9, 0.0684, 0.4953, 24.7651, 3.4188, 3.4188
358.98, (214.389,-22.292), 0.0601, 100.0, 0.06006979627231666, -0.3, -0.3, -0.0089, 0.4999, 24.996, -0.445, -0.445
348.84, (216.373,-22.518), 350.5199, 100.0, 350.51991059641483, -10.14, -10.14, -0.0968, 0.4905, 24.5273, -4.8387, -4.8387
356.88, (218.154,-22.768), 358.5599, 100.0, 357.8398984767368, -4.92, -4.92, -0.0335, 0.4989, 24.9439, -1.6743, -1.6743
350.1, (220.145,-22.935), 351.7799, 100.0, 352.799884142992, -7.86, -7.86, -0.0772, 0.494, 24.7003, -3.8591, -3.8591
340.56, (222.079,-23.434), 342.2399, 100.0, 342.95986437512863, -18, -18, -0.1605, 0.4735, 23.6775, -8.0236, -8.0236
344.88, (223.968,-24.086), 346.5598, 100.0, 346.55984990875174, -16.2, -16.2, -0.1304, 0.4827, 24.1345, -6.521, -6.521
341.94, (225.713,-24.525), 343.6198, 100.0, 344.3998366624276, -16.08, -16.08, -0.1485, 0.4774, 23.8716, -7.426, -7.426
332.04, (227.558,-25.292), 333.7198, 100.0, 334.7398216151544, -25.8, -25.8, -0.2265, 0.4457, 22.287, -11.3264, -11.3264
322.62, (229.246,-26.36), 324.2998, 100.0, 324.95980366517927, -35.7, -35.7, -0.299, 0.4008, 20.0392, -14.9476, -14.9476
322.02, (230.776,-27.648), 323.6998, 100.0, 323.39978593521414, -39.36, -39.36, -0.3098, 0.3925, 19.6248, -15.4876, -15.4876
324.06, (232.424,-28.779), 325.7398, 100.0, 326.15977193238314, -34.74, -34.74, -0.2905, 0.407, 20.3478, -14.5247, -14.5247
320.94, (233.805,-29.932), 322.6198, 100.0, 321.89975585625695, -40.86, -40.86, -0.3199, 0.3843, 19.2127, -15.996, -15.996
330.18, (235.455,-31.058), 331.8597, 100.0, 331.49973479236724, -31.2, -31.2, -0.2514, 0.4322, 21.6113, -12.568, -12.568
339.66, (237.085,-31.818), 341.3397, 100.0, 340.2597205435685, -21.78, -21.78, -0.1826, 0.4655, 23.2732, -9.13, -9.13
349.14, (239.007,-32.361), 350.8197, 100.0, 350.1597022471447, -12.3, -12.3, -0.0999, 0.4899, 24.4964, -4.9927, -4.9927
358.8, (240.993,-32.573), 0.4797, 100.0, 0.1196897783991208, -2.4, -2.4, -0.0136, 0.4998, 24.9907, -0.6806, -0.6806
8.64, (242.987,-32.447), 10.3197, 100.0, 10.019666623756939, 7.26, 7.26, 0.0725, 0.4947, 24.7356, 3.6262, 3.6262
17.76, (244.74,-32.048), 19.4396, 100.0, 18.719648637037725, 15.72, 15.72, 0.1465, 0.4781, 23.9025, 7.326, 7.326
11.28, (246.659,-31.493), 12.9596, 100.0, 13.619634676402654, 13.08, 13.08, 0.1034, 0.4892, 24.4591, 5.1722, 5.1722
2.04, (248.643,-31.255), 3.7196, 100.0, 4.079619693541574, 3.48, 3.48, 0.0209, 0.4996, 24.9781, 1.0469, 1.0469
