Rotation, Location, Gyro Rotation, Sensor Optical Flow, Battery Level, Yaw, Pitch, Roll, Vy, Vx, AccX, AccY
32.28, (201.96,-18.07), 32.8803, 100.0, 33.96033826050521, 34.08, 34.08, 0.2749, 0.4176, 20.8808, 13.7474, 13.7474
22.62, (203.731,-17.146), 23.2203, 100.0, 23.58032188529592, 24.06, 24.06, 0.1952, 0.4603, 23.016, 9.7602, 9.7602
12.6, (205.638,-16.552), 13.2003, 100.0, 13.560305995211207, 13.68, 13.68, 0.1121, 0.4873, 24.3632, 5.6068, 5.6068
2.64, (207.42,-16.313), 3.2403, 100.0, 3.960295557926901, 4.5, 4.5, 0.0293, 0.4991, 24.957, 1.4652, 1.4652
352.8, (209.417,-16.381), 353.7597, 100.0, 354.4797054511582, -5.4, -5.4, -0.0564, 0.4968, 24.8403, -2.8214, -2.8214
355.08, (211.394,-16.675), 356.0397, 100.0, 355.679693064033, -6.42, -6.42, -0.046, 0.4979, 24.8939, -2.3006, -2.3006
354.12, (213.191,-16.763), 355.3203, 100.0, 356.1003077294167, -4.08, -4.08, -0.0444, 0.498, 24.901, -2.2224, -2.2224
353.04, (215.166,-17.076), 354.2403, 100.0, 353.5202928128692, -8.82, -8.82, -0.0668, 0.4955, 24.7757, -3.341, -3.341
354.78, (217.161,-17.21), 355.9803, 100.0, 356.3402740411171, -3.78, -3.78, -0.0424, 0.4982, 24.9101, -2.118, -2.118
345, (219.125,-17.57), 346.2003, 100.0, 346.20025814804285, -13.92, -13.92, -0.1294, 0.483, 24.1481, -6.4705, -6.4705
339.78, (220.819,-18.175), 340.9802, 100.0, 340.2002414625219, -22.14, -22.14, -0.1792, 0.4668, 23.3395, -8.9592, -8.9592
345.3, (222.743,-18.717), 346.5002, 100.0, 346.86022606467134, -12.84, -12.84, -0.1238, 0.4844, 24.2211, -6.1919, -6.1919
337.26, (224.439,-19.314), 338.4602, 100.0, 338.04020808637915, -22.38, -22.38, -0.1967, 0.4597, 22.9853, -9.8325, -9.8325
347.4, (226.338,-19.932), 348.6002, 100.0, 347.88019538749455, -14.4, -14.4, -0.1152, 0.4865, 24.3275, -5.7597, -5.7597
357.48, (228.318,-20.195), 358.6802, 100.0, 358.320178936232, -4.02, -4.02, -0.0251, 0.4994, 24.9684, -1.2561, -1.2561
7.74, (230.313,-20.093), 8.9402, 100.0, 8.640159974071967, 6.36, 6.36, 0.0647, 0.4958, 24.7895, 3.2372, 3.2372
17.58, (232.067,-19.7), 18.7801, 100.0, 18.060142938899983, 15.9, 15.9, 0.145, 0.4785, 23.9254, 7.2509, 7.2509
27.9, (233.915,-18.941), 29.1001, 100.0, 28.02012718940516, 25.74, 25.74, 0.2256, 0.4462, 22.3107, 11.2797, 11.2797
38.1, (235.596,-17.863), 39.3001, 100.0, 38.52010773119071, 36.18, 36.18, 0.3031, 0.3976, 19.8815, 15.1567, 15.1567
48.06, (237.056,-16.499), 49.2601, 100.0, 48.900094450167785, 46.62, 46.62, 0.3698, 0.3365, 16.8253, 18.4908, 18.4908
58.14, (238.244,-14.894), 59.3401, 100.0, 59.34007846739864, 57.06, 57.06, 0.4247, 0.2639, 13.1961, 21.2335, 21.2335
65.76, (239.049,-13.286), 66.9601, 100.0, 67.32006292335883, 66.84, 66.84, 0.4572, 0.2024, 10.1206, 22.8599, 22.8599
55.5, (240.033,-11.548), 56.7, 100.0, 57.120049138934995, 57, 57, 0.4141, 0.2802, 14.0087, 20.7064, 20.7064
45.66, (241.306,-10.008), 46.86, 100.0, 47.22003498090547, 46.74, 46.74, 0.3598, 0.3472, 17.3602, 17.9896, 17.9896
49.62, (242.676,-8.554), 50.82, 100.0, 50.82001567815346, 50.04, 50.04, 0.3809, 0.3239, 16.1964, 19.0441, 19.0441
41.1, (243.959,-7.294), 42.3, 100.0, 41.58000420493269, 41.4, 41.4, 0.3239, 0.3809, 19.0441, 16.1964, 16.1964
51, (245.35,-5.861), 52.2, 100.0, 51.89998999901259, 49.62, 49.62, 0.3869, 0.3167, 15.8345, 19.346, 19.346
42, (246.719,-4.406), 43.2, 100.0, 43.19997403341456, 43.14, 43.14, 0.3346, 0.3716, 18.5786, 16.7283, 16.7283
32.7, (248.139,-3.303), 33.9, 100.0, 34.919958374945566, 34.74, 34.74, 0.2776, 0.4159, 20.794, 13.8784, 13.8784
23.52, (249.889,-2.34), 24.7199, 100.0, 25.379944699813958, 25.32, 25.32, 0.2048, 0.4561, 22.8066, 10.2401, 10.2401
