Rotation, Location, Gyro Rotation, Sensor Optical Flow, Battery Level, Yaw, Pitch, Roll, Vy, Vx, AccX, AccY
210.06, (163.624,7.493), 210.7779, 100.0, 210.77785271691474, -149.94, -149.94, -0.2505, -0.4328, -21.6375, -12.5227, -12.5227
219.96, (161.982,6.357), 220.6778, 100.0, 220.6778385774796, -141.66, -141.66, -0.3211, -0.3832, -19.1623, -16.0563, -16.0563
210.9, (160.532,5.292), 211.6178, 100.0, 212.877825243699, -146.82, -146.82, -0.2661, -0.4233, -21.1641, -13.3071, -13.3071
210.24, (158.806,4.283), 210.9578, 100.0, 210.95780627911793, -149.76, -149.76, -0.2518, -0.432, -21.5981, -12.5906, -12.5906
210.24, (157.078,3.276), 210.9578, 100.0, 210.9577917752036, -149.76, -149.76, -0.2518, -0.432, -21.5981, -12.5906, -12.5906
210.24, (155.523,2.369), 210.9578, 100.0, 210.9577765267297, -149.76, -149.76, -0.2518, -0.432, -21.5981, -12.5906, -12.5906
210.24, (153.795,1.362), 210.9578, 100.0, 210.95776190523452, -149.76, -149.76, -0.2518, -0.432, -21.5981, -12.5906, -12.5906
210.24, (152.067,0.355), 210.9577, 100.0, 210.9577486105566, -149.76, -149.76, -0.2518, -0.432, -21.5981, -12.5906, -12.5906
214.08, (150.522,-0.568), 214.7977, 100.0, 213.83773118873714, -147.96, -147.96, -0.2732, -0.4188, -20.9382, -13.6599, -13.6599
220.38, (148.951,-1.803), 221.0977, 100.0, 221.09771235554913, -139.62, -139.62, -0.3239, -0.3809, -19.0441, -16.1964, -16.1964
220.38, (147.428,-3.099), 221.0977, 100.0, 221.09769210833946, -139.62, -139.62, -0.3239, -0.3809, -19.0441, -16.1964, -16.1964
214.56, (146.024,-4.224), 215.2777, 100.0, 215.93767558663208, -143.7, -143.7, -0.2884, -0.4085, -20.4236, -14.4179, -14.4179
205.02, (144.29,-5.216), 205.7377, 100.0, 206.09766152669695, -153.66, -153.66, -0.2143, -0.4517, -22.5871, -10.7155, -10.7155
200.22, (142.613,-5.868), 200.9376, 100.0, 200.93764733894423, -159.78, -159.78, -0.1728, -0.4692, -23.4593, -8.6406, -8.6406
194.28, (140.717,-6.503), 194.9976, 100.0, 195.65763312409769, -164.28, -164.28, -0.1289, -0.4831, -24.1549, -6.4452, -6.4452
190.08, (138.754,-6.881), 190.7976, 100.0, 190.79761484355785, -169.92, -169.92, -0.0875, -0.4923, -24.6141, -4.3756, -4.3756
190.08, (136.982,-7.196), 190.7976, 100.0, 190.79760134735227, -169.92, -169.92, -0.0875, -0.4923, -24.6141, -4.3756, -4.3756
197.76, (135.037,-7.651), 198.4776, 100.0, 198.47758409004368, -163.38, -163.38, -0.1525, -0.4762, -23.8086, -7.6258, -7.6258
200.1, (133.344,-8.265), 200.8176, 100.0, 200.81757179650532, -159.9, -159.9, -0.1718, -0.4695, -23.4774, -8.5915, -8.5915
197.46, (131.462,-8.94), 198.1776, 100.0, 198.53755576631752, -161.1, -161.1, -0.153, -0.476, -23.8006, -7.6507, -7.6507
190.08, (129.707,-9.335), 190.7975, 100.0, 190.79754111851338, -169.92, -169.92, -0.0875, -0.4923, -24.6141, -4.3756, -4.3756
190.08, (127.738,-9.685), 190.7975, 100.0, 190.79752648244806, -169.92, -169.92, -0.0875, -0.4923, -24.6141, -4.3756, -4.3756
190.08, (125.966,-10), 190.7975, 100.0, 190.79750982944776, -169.92, -169.92, -0.0875, -0.4923, -24.6141, -4.3756, -4.3756
180.12, (123.978,-10.194), 180.8375, 100.0, 181.49748967608414, -178.2, -178.2, -0.0068, -0.5, -24.9977, -0.3403, -0.3403
179.76, (121.978,-10.186), 180.4775, 100.0, 180.4774770893492, 179.76, 179.76, 0.0021, -0.5, -24.9998, 0.1047, 0.1047
179.76, (119.978,-10.178), 180.4775, 100.0, 180.47746107396162, 179.76, 179.76, 0.0021, -0.5, -24.9998, 0.1047, 0.1047
179.76, (118.178,-10.17), 180.4775, 100.0, 180.47745135866955, 179.76, 179.76, 0.0021, -0.5, -24.9998, 0.1047, 0.1047
183.54, (116.179,-10.188), 184.2574, 100.0, 183.8974308215325, -177.78, -177.78, -0.0277, -0.4992, -24.9615, -1.3868, -1.3868
189.9, (114.2,-10.471), 190.6174, 100.0, 190.61741087929377, -170.1, -170.1, -0.086, -0.4926, -24.6277, -4.2982, -4.2982
189.9, (112.427,-10.78), 190.6174, 100.0, 190.6173951076075, -170.1, -170.1, -0.086, -0.4926, -24.6277, -4.2982, -4.2982
189.9, (110.457,-11.124), 190.6174, 100.0, 190.61737770601871, -170.1, -170.1, -0.086, -0.4926, -24.6277, -4.2982, -4.2982
189.9, (108.683,-11.434), 190.6174, 100.0, 190.6173612859736, -170.1, -170.1, -0.086, -0.4926, -24.6277, -4.2982, -4.2982
192.42, (106.715,-11.788), 193.1374, 100.0, 192.77735162174713, -169.08, -169.08, -0.1045, -0.489, -24.4482, -5.2234, -5.2234
199.98, (104.807,-12.381), 200.6973, 100.0, 200.6973396546412, -160.02, -160.02, -0.1708, -0.4699, -23.4953, -8.5423, -8.5423
199.98, (103.115,-12.996), 200.6973, 100.0, 200.69732422853178, -160.02, -160.02, -0.1708, -0.4699, -23.4953, -8.5423, -8.5423
199.98, (101.424,-13.611), 200.6973, 100.0, 200.6973096350438, -160.02, -160.02, -0.1708, -0.4699, -23.4953, -8.5423, -8.5423
208.26, (99.589,-14.401), 208.9773, 100.0, 208.61729375755888, -153.12, -153.12, -0.234, -0.4419, -22.0941, -11.6982, -11.6982
210.06, (97.856,-15.399), 210.7773, 100.0, 210.7772729929245, -149.94, -149.94, -0.2505, -0.4328, -21.6375, -12.5227, -12.5227
213.6, (96.307,-16.316), 214.3173, 100.0, 213.59725439659624, -148.2, -148.2, -0.2714, -0.4199, -20.9952, -13.572, -13.572
220.32, (94.734,-17.549), 221.0372, 100.0, 221.0372375687187, -139.68, -139.68, -0.3235, -0.3812, -19.0611, -16.1764, -16.1764
219.06, (93.206,-18.839), 219.7772, 100.0, 219.77721822391638, -139.98, -139.98, -0.3151, -0.3882, -19.4122, -15.7533, -15.7533
210.9, (91.712,-19.84), 211.6172, 100.0, 210.8972051951269, -149.52, -149.52, -0.2514, -0.4322, -21.6113, -12.568, -12.568
220.32, (90.094,-21.011), 221.0372, 100.0, 221.0371888496031, -140.4, -140.4, -0.3235, -0.3812, -19.0611, -16.1764, -16.1764
213.24, (88.509,-22.228), 213.9572, 100.0, 213.95717267519322, -145.8, -145.8, -0.2741, -0.4182, -20.9095, -13.7037, -13.7037
210.12, (86.958,-23.14), 210.8372, 100.0, 210.83715833333943, -149.88, -149.88, -0.2509, -0.4325, -21.6244, -12.5453, -12.5453
212.64, (85.234,-24.153), 213.3571, 100.0, 213.05713858329247, -148.74, -148.74, -0.2675, -0.4224, -21.1222, -13.3736, -13.3736
218.52, (83.801,-25.241), 219.2371, 100.0, 219.8971217222491, -139.8, -139.8, -0.3159, -0.3876, -19.3791, -15.794, -15.794
210.18, (82.139,-26.348), 210.8971, 100.0, 210.89710334831557, -149.82, -149.82, -0.2514, -0.4322, -21.6113, -12.568, -12.568
199.92, (80.325,-27.184), 200.6371, 100.0, 200.6370892775028, -159, -159, -0.1704, -0.4701, -23.5042, -8.5177, -8.5177
194.1, (78.617,-27.751), 194.8171, 100.0, 195.53707040288617, -163.8, -163.8, -0.1279, -0.4834, -24.1684, -6.3946, -6.3946
189.72, (76.653,-28.123), 190.4371, 100.0, 190.4370541349923, -170.28, -170.28, -0.0844, -0.4928, -24.6411, -4.2208, -4.2208
189.72, (74.682,-28.461), 190.437, 100.0, 190.4370397005158, -170.28, -170.28, -0.0844, -0.4928, -24.6411, -4.2208, -4.2208
180.42, (72.892,-28.634), 181.137, 100.0, 181.85702486430907, -177.84, -177.84, -0.0099, -0.4999, -24.9951, -0.4974, -0.4974
171.3, (70.899,-28.504), 172.017, 100.0, 172.37701069698664, 172.74, 172.74, 0.0725, -0.4947, -24.7356, 3.6262, 3.6262
169.62, (68.931,-28.147), 170.337, 100.0, 170.3369966219736, 169.62, 169.62, 0.0901, -0.4918, -24.5909, 4.5044, 4.5044
179.64, (66.942,-27.966), 180.357, 100.0, 180.35697799346818, 178.56, 178.56, 0.0031, -0.5, -24.9995, 0.1571, 0.1571
179.64, (65.142,-27.954), 180.357, 100.0, 180.35696185385322, 179.64, 179.64, 0.0031, -0.5, -24.9995, 0.1571, 0.1571
179.64, (63.142,-27.942), 180.3569, 100.0, 180.3569404525337, 179.64, 179.64, 0.0031, -0.5, -24.9995, 0.1571, 0.1571
172.02, (61.346,-27.842), 172.7369, 100.0, 173.51692555474253, 173.82, 173.82, 0.0627, -0.4961, -24.8029, 3.1333, 3.1333
168.96, (59.379,-27.485), 169.6769, 100.0, 170.03691415430822, 169.32, 169.32, 0.0927, -0.4913, -24.5669, 4.6331, 4.6331
159.18, (57.461,-26.928), 159.8969, 100.0, 159.89689767575177, 160.14, 160.14, 0.1777, -0.4674, -23.3675, 8.8858, 8.8858
149.1, (55.843,-26.144), 149.8169, 100.0, 150.47688074251622, 150.78, 150.78, 0.2518, -0.432, -21.5981, 12.5906, 12.5906
139.68, (54.206,-24.999), 140.3969, 100.0, 141.11686374049359, 141.42, 141.42, 0.3187, -0.3853, -19.2628, 15.9356, 15.9356
145.38, (52.648,-23.748), 146.0968, 100.0, 146.09684436762308, 144.3, 144.3, 0.2841, -0.4115, -20.5735, 14.2033, 14.2033
149.22, (51.111,-22.811), 149.9368, 100.0, 149.93683076736357, 149.22, 149.22, 0.2559, -0.4296, -21.4785, 12.7936, 12.7936
149.22, (49.393,-21.787), 149.9368, 100.0, 149.93681620349238, 149.22, 149.22, 0.2559, -0.4296, -21.4785, 12.7936, 12.7936
139.62, (47.924,-20.751), 140.3368, 100.0, 141.3568025223233, 141.72, 141.72, 0.3171, -0.3866, -19.3294, 15.8548, 15.8548
138.96, (46.414,-19.44), 139.6768, 100.0, 139.6767857053188, 138.96, 138.96, 0.3283, -0.3771, -18.8563, 16.4146, 16.4146
138.96, (44.905,-18.126), 139.6768, 100.0, 139.67676518338158, 138.96, 138.96, 0.3283, -0.3771, -18.8563, 16.4146, 16.4146
138.96, (43.547,-16.945), 139.6767, 100.0, 139.67674599969482, 138.96, 138.96, 0.3283, -0.3771, -18.8563, 16.4146, 16.4146
138.96, (42.039,-15.631), 139.6767, 100.0, 139.67672862584527, 138.96, 138.96, 0.3283, -0.3771, -18.8563, 16.4146, 16.4146
132.06, (40.594,-14.251), 132.7767, 100.0, 132.77670666459397, 133.08, 133.08, 0.3712, -0.335, -16.7477, 18.5611, 18.5611
126.48, (39.462,-12.852), 127.1967, 100.0, 128.2766894845763, 128.4, 128.4, 0.3964, -0.3048, -15.2398, 19.8179, 19.8179
118.62, (38.405,-11.157), 119.3367, 100.0, 119.3366721217449, 118.62, 118.62, 0.4389, -0.2395, -11.975, 21.9454, 21.9454
118.62, (37.447,-9.401), 119.3367, 100.0, 119.33665485110338, 118.62, 118.62, 0.4389, -0.2395, -11.975, 21.9454, 21.9454
118.62, (36.585,-7.821), 119.3366, 100.0, 119.33663932241454, 118.62, 118.62, 0.4389, -0.2395, -11.975, 21.9454, 21.9454
118.62, (35.627,-6.065), 119.3366, 100.0, 119.33662451159908, 118.62, 118.62, 0.4389, -0.2395, -11.975, 21.9454, 21.9454
124.32, (34.621,-4.338), 125.0366, 100.0, 124.67660915741796, 122.88, 122.88, 0.4147, -0.2793, -13.9653, 20.7357, 20.7357
128.64, (33.519,-2.916), 129.3566, 100.0, 129.3565958909627, 128.64, 128.64, 0.3905, -0.3122, -15.6106, 19.5271, 19.5271
128.64, (32.27,-1.354), 129.3566, 100.0, 129.35657831528488, 128.64, 128.64, 0.3905, -0.3122, -15.6106, 19.5271, 19.5271
119.46, (31.141,0.294), 120.1766, 100.0, 120.53656396081648, 120.6, 120.6, 0.4338, -0.2486, -12.4319, 21.6898, 21.6898
125.64, (30.106,2.003), 126.0565, 100.0, 126.05654999026719, 124.5, 124.5, 0.4063, -0.2913, -14.5673, 20.3174, 20.3174
135.24, (28.94,3.372), 135.6565, 100.0, 134.99653862654395, 133.56, 133.56, 0.3561, -0.351, -17.5476, 17.8068, 17.8068
136.08, (27.456,4.712), 136.4965, 100.0, 136.85652113991674, 137.64, 137.64, 0.3446, -0.3623, -18.1163, 17.2278, 17.2278
129.06, (26.135,6.211), 129.4765, 100.0, 129.47650240155235, 129.06, 129.06, 0.3882, -0.3151, -15.7533, 19.4122, 19.4122
129.84, (24.999,7.608), 130.2565, 100.0, 129.8364916996463, 129.06, 129.06, 0.3863, -0.3175, -15.875, 19.3128, 19.3128
139.32, (23.588,9.021), 139.7365, 100.0, 139.73647343385144, 138.6, 138.6, 0.3259, -0.3792, -18.959, 16.2958, 16.2958
139.32, (22.223,10.195), 139.7365, 100.0, 139.73645767394285, 139.32, 139.32, 0.3259, -0.3792, -18.959, 16.2958, 16.2958
142.86, (20.693,11.482), 143.2764, 100.0, 142.85643954455887, 141.36, 141.36, 0.3048, -0.3964, -19.8179, 15.2398, 15.2398
148.44, (19.009,12.559), 148.8564, 100.0, 149.2164202933932, 149.46, 149.46, 0.259, -0.4277, -21.3841, 12.9507, 12.9507
139.38, (17.567,13.633), 139.7964, 100.0, 139.79640476971903, 140.1, 140.1, 0.3255, -0.3795, -18.9761, 16.276, 16.276
139.38, (16.049,14.935), 139.7964, 100.0, 139.79639200482666, 139.38, 139.38, 0.3255, -0.3795, -18.9761, 16.276, 16.276
132.36, (14.595,16.305), 132.7764, 100.0, 132.7763732004452, 133.5, 133.5, 0.3695, -0.3369, -16.8447, 18.4731, 18.4731
130.2, (13.446,17.691), 130.6164, 100.0, 130.31635801778071, 129.24, 129.24, 0.3836, -0.3207, -16.0362, 19.1791, 19.1791
139.56, (12.022,19.092), 139.9763, 100.0, 139.97634038393858, 139.14, 139.14, 0.3243, -0.3805, -19.0271, 16.2163, 16.2163
149.22, (10.402,20.261), 149.6363, 100.0, 149.2163222735324, 147.78, 147.78, 0.259, -0.4277, -21.3841, 12.9507, 12.9507
149.88, (8.845,21.164), 150.2963, 100.0, 150.2963077734076, 149.88, 149.88, 0.2509, -0.4325, -21.6244, 12.5453, 12.5453
149.88, (7.115,22.167), 150.2963, 100.0, 150.29629512202766, 149.88, 149.88, 0.2509, -0.4325, -21.6244, 12.5453, 12.5453
150.96, (5.384,23.169), 151.3763, 100.0, 151.01628191155916, 149.88, 149.88, 0.2455, -0.4356, -21.7803, 12.2726, 12.2726
159.78, (3.74,23.897), 160.1963, 100.0, 160.55626447744757, 159.48, 159.48, 0.1699, -0.4703, -23.5131, 8.4931, 8.4931
150.06, (1.934,24.75), 150.4762, 100.0, 150.4762442717316, 151.14, 151.14, 0.2495, -0.4333, -21.6637, 12.4773, 12.4773
150.06, (0.374,25.648), 150.4762, 100.0, 150.47622740924618, 150.06, 150.06, 0.2495, -0.4333, -21.6637, 12.4773, 12.4773
142.38, (-1.306,26.73), 142.7962, 100.0, 143.15620910043185, 143.88, 143.88, 0.3027, -0.3979, -19.8974, 15.1358, 15.1358
139.8, (-2.686,27.885), 140.2162, 100.0, 140.21619513000633, 139.8, 139.8, 0.3227, -0.3819, -19.0949, 16.1364, 16.1364
145.92, (-4.253,29.126), 146.3362, 100.0, 145.97617993682806, 144.54, 144.54, 0.2828, -0.4124, -20.618, 14.1386, 14.1386
150, (-5.797,30.049), 150.4162, 100.0, 150.41616414892061, 150, 150, 0.25, -0.433, -21.6506, 12.5, 12.5
150, (-7.529,31.049), 150.4161, 100.0, 150.41614850982947, 150, 150, 0.25, -0.433, -21.6506, 12.5, 12.5
150, (-9.088,31.949), 150.4161, 100.0, 150.41613608185173, 150, 150, 0.25, -0.433, -21.6506, 12.5, 12.5
150, (-10.82,32.949), 150.4161, 100.0, 150.41612042488717, 150, 150, 0.25, -0.433, -21.6506, 12.5, 12.5
159, (-12.614,33.828), 159.4161, 100.0, 159.11610177789845, 157.56, 157.56, 0.1816, -0.4658, -23.2923, 9.0813, 9.0813
169.56, (-14.539,34.359), 169.9761, 100.0, 169.97608740822324, 168.36, 168.36, 0.0906, -0.4917, -24.5861, 4.5301, 4.5301
179.4, (-16.329,34.53), 179.8161, 100.0, 179.15607250124168, 177.66, 177.66, 0.011, -0.4999, -24.994, 0.5497, 0.5497
189.72, (-18.32,34.375), 190.136, 100.0, 189.7760496338676, -171.78, -171.78, -0.0813, -0.4933, -24.6671, -4.0659, -4.0659
200.04, (-20.249,33.857), 200.456, 100.0, 200.09603320266615, -161.28, -161.28, -0.1684, -0.4708, -23.5397, -8.4192, -8.4192
210.12, (-21.879,33.098), 210.536, 100.0, 209.45601720023134, -151.74, -151.74, -0.2427, -0.4371, -21.857, -12.1355, -12.1355
220.2, (-23.516,31.954), 220.616, 100.0, 219.8960086067145, -141.66, -141.66, -0.3179, -0.3859, -19.2962, -15.8952, -15.8952
230.34, (-24.92,30.534), 230.756, 100.0, 230.45599217053297, -130.98, -130.98, -0.3832, -0.3211, -16.0563, -19.1623, -19.1623
240.06, (-25.938,29.051), 240.476, 100.0, 240.17598020273428, -121.32, -121.32, -0.432, -0.2518, -12.5906, -21.5981, -21.5981
249.78, (-26.789,27.245), 250.196, 100.0, 249.8359693960842, -111.6, -111.6, -0.4681, -0.1758, -8.7879, -23.4046, -23.4046
250.08, (-27.403,25.553), 250.496, 100.0, 250.49595833788985, -109.92, -109.92, -0.4701, -0.1704, -8.5177, -23.5042, -23.5042
240.42, (-28.228,23.734), 240.8359, 100.0, 241.25594300542, -118.08, -118.08, -0.4366, -0.2436, -12.1813, -21.8316, -21.8316
240.06, (-29.226,22.001), 240.4759, 100.0, 240.47592189342362, -119.94, -119.94, -0.4333, -0.2495, -12.4773, -21.6637, -21.6637
235.92, (-30.251,20.284), 236.3359, 100.0, 236.69590577500514, -122.76, -122.76, -0.4159, -0.2776, -13.8784, -20.794, -20.794
229.74, (-31.369,18.874), 230.1559, 100.0, 230.15589424044032, -130.26, -130.26, -0.3816, -0.3231, -16.1564, -19.078, -19.078
233.52, (-32.641,17.332), 233.9359, 100.0, 233.5758811318677, -127.8, -127.8, -0.4002, -0.2998, -14.9896, -20.0078, -20.0078
240.66, (-33.698,15.636), 241.0759, 100.0, 240.77586686829298, -120, -120, -0.4346, -0.2473, -12.3637, -21.7287, -21.7287
250.32, (-34.441,13.998), 250.7359, 100.0, 250.31585512315178, -111.06, -111.06, -0.4695, -0.1718, -8.5915, -23.4774, -23.4774
260.22, (-34.955,12.068), 260.6358, 100.0, 260.27583367571043, -101.22, -101.22, -0.4922, -0.088, -4.4013, -24.6095, -24.6095
260.52, (-35.251,10.293), 260.9358, 100.0, 260.93581619308765, -99.48, -99.48, -0.4932, -0.0824, -4.1176, -24.6586, -24.6586
260.52, (-35.58,8.32), 260.9358, 100.0, 260.9357979359916, -99.48, -99.48, -0.4932, -0.0824, -4.1176, -24.6586, -24.6586
251.94, (-35.981,6.567), 252.3558, 100.0, 253.4357857348429, -105.96, -105.96, -0.4782, -0.146, -7.3009, -23.9102, -23.9102
258.66, (-36.547,4.651), 259.0758, 100.0, 258.1157663934325, -103.38, -103.38, -0.4885, -0.1065, -5.3258, -24.4261, -24.4261
263.28, (-36.872,2.678), 263.6957, 100.0, 263.39574788330646, -98.22, -98.22, -0.4963, -0.0611, -3.0554, -24.8126, -24.8126
270.78, (-36.932,0.68), 271.1957, 100.0, 271.1957302862448, -89.22, -89.22, -0.5, 0.0068, 0.3403, -24.9977, -24.9977
269.34, (-36.909,-1.119), 269.7557, 100.0, 270.775715277859, -89.22, -89.22, -0.5, 0.0031, 0.1571, -24.9995, -24.9995
260.64, (-37.093,-3.108), 261.0557, 100.0, 261.0556950053726, -99.06, -99.06, -0.4933, -0.0813, -4.0659, -24.6671, -24.6671
260.94, (-37.418,-5.082), 261.3557, 100.0, 261.0556760141148, -99.36, -99.36, -0.4933, -0.0813, -4.0659, -24.6671, -24.6671
270.96, (-37.543,-6.875), 271.3757, 100.0, 270.65566294162943, -90.78, -90.78, -0.5, 0.0021, 0.1047, -24.9998, -24.9998
270.96, (-37.51,-8.875), 271.3756, 100.0, 271.37564318320847, -89.04, -89.04, -0.4999, 0.0084, 0.4189, -24.9965, -24.9965
264.36, (-37.554,-10.873), 264.7756, 100.0, 265.07562624229115, -94.32, -94.32, -0.4978, -0.0465, -2.3266, -24.8915, -24.8915
260.76, (-37.826,-12.652), 261.1756, 100.0, 261.17561050982283, -99.24, -99.24, -0.4935, -0.0803, -4.0143, -24.6756, -24.6756
260.76, (-38.147,-14.626), 261.1756, 100.0, 261.1755951205093, -99.24, -99.24, -0.4935, -0.0803, -4.0143, -24.6756, -24.6756
260.76, (-38.468,-16.6), 261.1756, 100.0, 261.17557912563007, -99.24, -99.24, -0.4935, -0.0803, -4.0143, -24.6756, -24.6756
260.76, (-38.789,-18.574), 261.1756, 100.0, 261.17556537146413, -99.24, -99.24, -0.4935, -0.0803, -4.0143, -24.6756, -24.6756
260.76, (-39.078,-20.351), 261.1755, 100.0, 261.175549754232, -99.24, -99.24, -0.4935, -0.0803, -4.0143, -24.6756, -24.6756
263.46, (-39.387,-22.327), 263.8755, 100.0, 263.51553232261006, -97.98, -97.98, -0.4964, -0.0601, -3.0034, -24.8189, -24.8189
270.78, (-39.445,-24.324), 271.1955, 100.0, 271.1955161700942, -89.22, -89.22, -0.5, 0.0068, 0.3403, -24.9977, -24.9977
276.42, (-39.369,-26.122), 276.8355, 100.0, 276.4755014960019, -85.08, -85.08, -0.4972, 0.0528, 2.6392, -24.8603, -24.8603
275.82, (-39.077,-28.099), 276.2355, 100.0, 276.2354834449327, -83.16, -83.16, -0.4974, 0.0507, 2.5351, -24.8711, -24.8711
281.94, (-38.884,-29.685), 282.3555, 100.0, 281.6954649465815, -79.74, -79.74, -0.3668, 0.0732, 3.6578, -18.3388, -18.3388
292.14, (-38.568,-30.754), 292.5555, 100.0, 292.13545233326863, -69.3, -69.3, -0.1858, 0.074, 3.7007, -9.29, -9.29
302.16, (-38.399,-31.102), 302.5754, 100.0, 302.21543269619787, -59.34, -59.34, -0.0272, 0.0169, 0.8431, -1.3598, -1.3598
312.48, (-38.395,-31.107), 312.8954, 100.0, 311.87541871519704, -0, -0, -0, 0, 0, -0, -0
322.68, (-38.395,-31.107), 323.0954, 100.0, 322.31540144760095, -0, -0, -0, 0, 0, -0, -0
332.94, (-38.395,-31.107), 333.3554, 100.0, 332.3353825012354, -0, -0, -0, 0, 0, -0, -0
342.96, (-38.395,-31.107), 343.3754, 100.0, 342.65537324138234, -0, -0, -0, 0, 0, -0, -0
353.16, (-38.395,-31.107), 353.5754, 100.0, 353.21535926816574, -0, -0, -0, 0, 0, -0, -0
3.54, (-38.395,-31.107), 3.9553, 100.0, 2.9353458456969537, 0, 0, 0, 0, 0, 0, 0
13.38, (-38.395,-31.107), 13.7953, 100.0, 13.43532986703299, 0, 0, 0, 0, 0, 0, 0
23.7, (-38.395,-31.107), 24.1153, 100.0, 23.755313525334827, 0, 0, 0, 0, 0, 0, 0
34.02, (-38.395,-31.107), 34.4353, 100.0, 34.07529250284238, 0, 0, 0, 0, 0, 0, 0
44.04, (-38.395,-31.107), 44.4553, 100.0, 43.79527918780704, 0, 0, 0, 0, 0, 0, 0
54.42, (-38.395,-31.107), 54.8353, 100.0, 53.875256570755404, 0, 0, 0, 0, 0, 0, 0
64.74, (-38.395,-31.107), 65.1552, 100.0, 64.85523827830545, 0, 0, 0, 0, 0, 0, 0
74.82, (-38.395,-31.107), 75.2352, 100.0, 74.21522006746738, 0, 0, 0, 0, 0, 0, 0
85.08, (-38.395,-31.107), 85.4952, 100.0, 84.77520623756355, 0, 0, 0, 0, 0, 0, 0
92.76, (-38.396,-31.1), 93.1752, 100.0, 93.47519102421822, 180, 180, 0.018, -0.001, -0.048, 0.8987, 0.8987
90.3, (-38.398,-30.714), 90.7152, 100.0, 90.71517927051049, 90.3, 90.3, 0.179, -0.0009, -0.0469, 8.9499, 8.9499
81.24, (-38.316,-29.62), 81.6552, 100.0, 82.01515932788574, 82.62, 82.62, 0.3492, 0.0516, 2.5784, 17.4607, 17.4607
88.02, (-38.127,-28.052), 88.4351, 100.0, 87.41514590516685, 85.68, 85.68, 0.4993, 0.0262, 1.3084, 24.9657, 24.9657
90.36, (-38.126,-26.053), 90.7751, 100.0, 90.77512600652413, 90.36, 90.36, 0.5, -0.0031, -0.1571, 24.9995, 24.9995
90.36, (-38.139,-24.053), 90.7751, 100.0, 90.77511085447308, 90.36, 90.36, 0.5, -0.0031, -0.1571, 24.9995, 24.9995
88.98, (-38.148,-22.253), 89.3951, 100.0, 90.05509532201644, 90.36, 90.36, 0.5, 0.0031, 0.1571, 24.9995, 24.9995
80.04, (-37.941,-20.266), 80.4551, 100.0, 80.45507795060496, 80.4, 80.4, 0.4925, 0.0865, 4.324, 24.6232, 24.6232
72.36, (-37.486,-18.321), 72.7751, 100.0, 72.77506211760583, 73.38, 73.38, 0.4765, 0.1515, 7.5759, 23.8245, 23.8245
70.62, (-36.873,-16.628), 71.035, 100.0, 70.315043347647, 69.9, 69.9, 0.4695, 0.1718, 8.5915, 23.4774, 23.4774
80.16, (-36.377,-14.694), 80.575, 100.0, 80.57502684791307, 79.44, 79.44, 0.4926, 0.0854, 4.2724, 24.6322, 24.6322
90, (-36.222,-12.902), 90.415, 100.0, 89.69501617906788, 88.26, 88.26, 0.5, 0.0063, 0.3142, 24.998, 24.998
81.36, (-36.093,-10.909), 81.775, 100.0, 82.13500444243016, 82.8, 82.8, 0.4948, 0.072, 3.6003, 24.7394, 24.7394
71.88, (-35.685,-9.158), 72.295, 100.0, 73.31499380586727, 73.68, 73.68, 0.4779, 0.147, 7.351, 23.8948, 23.8948
70.14, (-35.013,-7.274), 70.555, 100.0, 70.55497873686956, 70.14, 70.14, 0.4703, 0.1699, 8.4931, 23.5131, 23.5131
70.14, (-34.333,-5.393), 70.555, 100.0, 70.55496132148329, 70.14, 70.14, 0.4703, 0.1699, 8.4931, 23.5131, 23.5131
64.68, (-33.611,-3.529), 65.0949, 100.0, 65.81494792536141, 66.54, 66.54, 0.4546, 0.2081, 10.407, 22.7309, 22.7309
59.82, (-32.642,-1.781), 60.2349, 100.0, 60.234928446347546, 59.82, 59.82, 0.4322, 0.2514, 12.568, 21.6113, 21.6113
59.82, (-31.737,-0.224), 60.2349, 100.0, 60.234915604959376, 59.82, 59.82, 0.4322, 0.2514, 12.568, 21.6113, 21.6113
63.42, (-30.747,1.513), 63.8349, 100.0, 63.05490053717538, 61.56, 61.56, 0.4441, 0.2298, 11.4895, 22.2034, 22.2034
70.14, (-29.995,3.365), 70.5549, 100.0, 70.55487970869049, 70.14, 70.14, 0.4703, 0.1699, 8.4931, 23.5131, 23.5131
70.14, (-29.384,5.058), 70.5549, 100.0, 70.55486365263387, 70.14, 70.14, 0.4703, 0.1699, 8.4931, 23.5131, 23.5131
70.14, (-28.704,6.939), 70.5548, 100.0, 70.55484340139672, 70.14, 70.14, 0.4703, 0.1699, 8.4931, 23.5131, 23.5131
70.14, (-28.025,8.82), 70.5548, 100.0, 70.55482911676769, 70.14, 70.14, 0.4703, 0.1699, 8.4931, 23.5131, 23.5131
68.46, (-27.34,10.699), 68.8748, 100.0, 69.2348126454175, 69.84, 69.84, 0.4662, 0.1806, 9.0325, 23.3112, 23.3112
59.16, (-26.539,12.309), 59.5748, 100.0, 60.234796068730425, 60.54, 60.54, 0.4322, 0.2514, 12.568, 21.6113, 21.6113
48.78, (-25.377,13.933), 49.1948, 100.0, 50.274781310933534, 50.88, 50.88, 0.3822, 0.3223, 16.1164, 19.1118, 19.1118
