Rotation, Location, Gyro Rotation, Sensor Optical Flow, Battery Level, Yaw, Pitch, Roll, Vy, Vx, AccX, AccY
195, (193.012,3.036), 196.0757, 100.0, 196.07570426966356, -165, -165, -0.1294, -0.483, -24.1481, -6.4705, -6.4705
196.8, (191.274,2.568), 197.8757, 100.0, 196.73569390046544, -165, -165, -0.135, -0.4814, -24.072, -6.7482, -6.7482
205.26, (189.416,1.835), 206.3357, 100.0, 206.3356772199143, -154.74, -154.74, -0.2134, -0.4522, -22.6095, -10.6682, -10.6682
205.26, (187.607,0.981), 206.3357, 100.0, 206.33566111201114, -154.74, -154.74, -0.2134, -0.4522, -22.6095, -10.6682, -10.6682
199.44, (185.771,0.192), 200.5156, 100.0, 200.51564716573833, -159.48, -159.48, -0.1664, -0.4715, -23.5748, -8.3205, -8.3205
199.5, (184.047,-0.327), 200.5756, 100.0, 199.79562730552126, -162.42, -162.42, -0.1605, -0.4735, -23.6775, -8.0236, -8.0236
205.5, (182.217,-1.128), 206.5756, 100.0, 206.57560347223045, -154.5, -154.5, -0.2153, -0.4513, -22.5646, -10.7628, -10.7628
208.8, (180.422,-2.01), 209.8756, 100.0, 209.87558435196232, -152.28, -152.28, -0.2409, -0.4382, -21.9077, -12.0438, -12.0438
213.12, (178.918,-2.997), 214.1956, 100.0, 214.85557019155289, -145.14, -145.14, -0.278, -0.4156, -20.7795, -13.9001, -13.9001
203.52, (177.156,-3.939), 204.5956, 100.0, 205.31555362822198, -154.98, -154.98, -0.2053, -0.4559, -22.7958, -10.264, -10.264
194.34, (175.262,-4.573), 195.4155, 100.0, 195.415541319292, -164.88, -164.88, -0.1238, -0.4844, -24.2211, -6.1919, -6.1919
184.74, (173.487,-4.858), 185.8155, 100.0, 186.17552389117205, -174.24, -174.24, -0.0444, -0.498, -24.901, -2.2224, -2.2224
174.9, (171.489,-4.858), 175.9755, 100.0, 176.395507212106, 176.4, 176.4, 0.0408, -0.4983, -24.9166, 2.0398, 2.0398
165.48, (169.52,-4.522), 166.5555, 100.0, 166.91549135805448, 166.56, 166.56, 0.1223, -0.4848, -24.2404, 6.1158, 6.1158
164.76, (167.591,-3.997), 165.8355, 100.0, 165.83547377328114, 164.76, 164.76, 0.1314, -0.4824, -24.1208, 6.5716, 6.5716
155.28, (165.899,-3.388), 156.3555, 100.0, 157.13545536414009, 157.2, 157.2, 0.2029, -0.457, -22.8493, 10.1445, 10.1445
161.16, (164.065,-2.594), 162.2354, 100.0, 161.57543511804167, 159.42, 159.42, 0.1669, -0.4713, -23.566, 8.3452, 8.3452
159.78, (162.156,-1.998), 160.8554, 100.0, 160.85541837462156, 160.86, 160.86, 0.1728, -0.4692, -23.4593, 8.6406, 8.6406
154.5, (160.514,-1.263), 155.5754, 100.0, 155.5754051499586, 154.5, 154.5, 0.2153, -0.4513, -22.5646, 10.7628, 10.7628
158.94, (158.694,-0.434), 160.0154, 100.0, 159.71538433310891, 157.56, 157.56, 0.1821, -0.4657, -23.2828, 9.1057, 9.1057
164.52, (156.782,0.147), 165.5954, 100.0, 165.5953645099057, 164.52, 164.52, 0.1335, -0.4819, -24.0931, 6.6725, 6.6725
167.64, (154.85,0.663), 168.7153, 100.0, 168.4153474418686, 166.32, 166.32, 0.1096, -0.4878, -24.3922, 5.4791, 5.4791
174.72, (153.068,0.906), 175.7953, 100.0, 175.79532693007647, 174.72, 174.72, 0.046, -0.4979, -24.8939, 2.3006, 2.3006
179.28, (151.074,1.055), 180.3553, 100.0, 179.9953135165198, 177.66, 177.66, 0.0094, -0.4999, -24.9956, 0.4712, 0.4712
184.92, (149.078,0.936), 185.9953, 100.0, 185.99529215595524, -175.08, -175.08, -0.0429, -0.4982, -24.9079, -2.1441, -2.1441
184.92, (147.086,0.765), 185.9953, 100.0, 185.99527894278503, -175.08, -175.08, -0.0429, -0.4982, -24.9079, -2.1441, -2.1441
178.5, (145.089,0.674), 179.5753, 100.0, 179.5752587163005, 179.52, 179.52, 0.0131, -0.4998, -24.9914, 0.6544, 0.6544
174.6, (143.296,0.824), 175.6752, 100.0, 175.67524312822033, 174.6, 174.6, 0.0471, -0.4978, -24.889, 2.3527, 2.3527
170.7, (141.307,1.035), 171.7752, 100.0, 172.49522123216886, 172.44, 172.44, 0.0746, -0.4944, -24.7202, 3.7298, 3.7298
167.46, (139.361,1.489), 168.5352, 100.0, 168.1152038975212, 165.96, 165.96, 0.1121, -0.4873, -24.3632, 5.6068, 5.6068
176.64, (137.579,1.733), 177.7152, 100.0, 176.69518878411122, 174.6, 174.6, 0.0382, -0.4985, -24.927, 1.9093, 1.9093
184.74, (135.582,1.687), 185.8152, 100.0, 185.81517130848502, -175.26, -175.26, -0.0413, -0.4983, -24.9145, -2.0659, -2.0659
192, (133.601,1.427), 193.0752, 100.0, 192.71515501772808, -169.2, -169.2, -0.1009, -0.4897, -24.4859, -5.044, -5.044
189.48, (131.652,0.98), 190.5551, 100.0, 190.55513610136603, -169.56, -169.56, -0.0824, -0.4932, -24.6586, -4.1176, -4.1176
189.42, (129.865,0.768), 190.4951, 100.0, 189.71512199542053, -172.44, -172.44, -0.0751, -0.4943, -24.7163, -3.7556, -3.7556
196.68, (127.922,0.301), 197.7551, 100.0, 197.33510643641313, -164.7, -164.7, -0.14, -0.48, -24, -6.9999, -6.9999
204.78, (126.065,-0.436), 205.8551, 100.0, 206.21508606839916, -154.56, -154.56, -0.2124, -0.4526, -22.6318, -10.6208, -10.6208
195.36, (124.181,-1.098), 196.4351, 100.0, 196.4350675905405, -164.28, -164.28, -0.1324, -0.4821, -24.107, -6.6221, -6.6221
197.34, (122.446,-1.58), 198.4151, 100.0, 197.75505022073, -164.34, -164.34, -0.1435, -0.479, -23.9481, -7.1757, -7.1757
206.04, (120.596,-2.333), 207.115, 100.0, 206.69503211031412, -154.38, -154.38, -0.2162, -0.4508, -22.542, -10.81, -10.81
215.76, (118.88,-3.355), 216.835, 100.0, 216.53501833098866, -145.5, -145.5, -0.2901, -0.4073, -20.363, -14.5034, -14.5034
211.56, (117.238,-4.496), 212.635, 100.0, 212.99500416821618, -147.3, -147.3, -0.2644, -0.4244, -21.2197, -13.2184, -13.2184
205.44, (115.458,-5.405), 206.515, 100.0, 206.5149852620341, -154.56, -154.56, -0.2148, -0.4515, -22.5759, -10.7391, -10.7391
197.76, (113.796,-6.093), 198.835, 100.0, 199.61496928991988, -160.38, -160.38, -0.159, -0.4741, -23.7025, -7.9492, -7.9492
193.92, (111.87,-6.63), 194.995, 100.0, 195.77495567182945, -164.64, -164.64, -0.1269, -0.4836, -24.1817, -6.3439, -6.3439
185.04, (109.897,-6.942), 186.1149, 100.0, 186.11494513744134, -174.6, -174.6, -0.0439, -0.4981, -24.9033, -2.1963, -2.1963
185.04, (107.905,-7.117), 186.1149, 100.0, 186.11492469429808, -174.96, -174.96, -0.0439, -0.4981, -24.9033, -2.1963, -2.1963
185.04, (106.112,-7.275), 186.1149, 100.0, 186.11490577685393, -174.96, -174.96, -0.0439, -0.4981, -24.9033, -2.1963, -2.1963
174.78, (104.114,-7.266), 175.8549, 100.0, 176.21488865761512, 176.22, 176.22, 0.0424, -0.4982, -24.9101, 2.118, 2.118
183.9, (102.117,-7.246), 184.9749, 100.0, 184.97487202403192, -176.82, -176.82, -0.034, -0.4988, -24.9421, -1.7004, -1.7004
193.32, (100.339,-7.514), 194.3949, 100.0, 193.73485906804154, -168.3, -168.3, -0.1096, -0.4878, -24.3922, -5.4791, -5.4791
195.06, (98.406,-8.028), 196.1348, 100.0, 196.13484198178764, -164.94, -164.94, -0.1299, -0.4828, -24.1414, -6.4958, -6.4958
185.22, (96.439,-8.372), 186.2948, 100.0, 186.29482716088575, -173.64, -173.64, -0.0455, -0.4979, -24.8963, -2.2745, -2.2745
189.06, (94.648,-8.547), 190.1348, 100.0, 189.054810453624, -172.98, -172.98, -0.0694, -0.4952, -24.7579, -3.4707, -3.4707
195, (92.701,-8.999), 196.0748, 100.0, 196.07479443858708, -165, -165, -0.1294, -0.483, -24.1481, -6.4705, -6.4705
195, (90.769,-9.517), 196.0748, 100.0, 196.0747721239961, -165, -165, -0.1294, -0.483, -24.1481, -6.4705, -6.4705
204.84, (88.892,-10.201), 205.9148, 100.0, 205.6147521036016, -156.54, -156.54, -0.2077, -0.4548, -22.7418, -10.3832, -10.3832
200.88, (87.253,-10.944), 201.9547, 100.0, 202.97473769608126, -157.02, -157.02, -0.1865, -0.4639, -23.1959, -9.3247, -9.3247
199.08, (85.348,-11.549), 200.1547, 100.0, 199.434719151083, -162.72, -162.72, -0.1575, -0.4745, -23.7274, -7.8747, -7.8747
208.38, (83.522,-12.359), 209.4547, 100.0, 209.09470702384166, -152.76, -152.76, -0.2349, -0.4414, -22.0696, -11.7445, -11.7445
215.7, (81.852,-13.457), 216.7747, 100.0, 216.77468980905024, -144.3, -144.3, -0.2918, -0.406, -20.3021, -14.5885, -14.5885
211.8, (80.38,-14.493), 212.8747, 100.0, 213.89467702173198, -146.04, -146.04, -0.271, -0.4202, -21.0094, -13.55, -13.55
208.56, (78.619,-15.439), 209.6347, 100.0, 209.03465729066562, -153.06, -153.06, -0.2344, -0.4416, -22.0819, -11.7214, -11.7214
215.88, (76.947,-16.532), 216.9546, 100.0, 216.95463886008497, -144.12, -144.12, -0.293, -0.4051, -20.2562, -14.6522, -14.6522
215.88, (75.327,-17.705), 216.9546, 100.0, 216.95461672863794, -144.12, -144.12, -0.293, -0.4051, -20.2562, -14.6522, -14.6522
215.88, (73.706,-18.877), 216.9546, 100.0, 216.9546015100439, -144.12, -144.12, -0.293, -0.4051, -20.2562, -14.6522, -14.6522
215.88, (72.248,-19.932), 216.9546, 100.0, 216.9545888548787, -144.12, -144.12, -0.293, -0.4051, -20.2562, -14.6522, -14.6522
209.82, (70.593,-21.053), 210.8946, 100.0, 211.5545697313383, -148.8, -148.8, -0.2536, -0.4309, -21.5452, -12.6809, -12.6809
205.62, (68.804,-21.946), 206.6946, 100.0, 206.6945543515472, -154.38, -154.38, -0.2162, -0.4508, -22.542, -10.81, -10.81
196.38, (66.939,-22.661), 197.4545, 100.0, 197.45454224598262, -162.6, -162.6, -0.141, -0.4797, -23.9853, -7.0502, -7.0502
201.36, (65.219,-23.187), 202.4345, 100.0, 201.41452431747416, -160.74, -160.74, -0.1738, -0.4688, -23.4412, -8.6898, -8.6898
200.22, (63.383,-23.98), 201.2945, 100.0, 202.074513288478, -157.8, -157.8, -0.1792, -0.4668, -23.3395, -8.9592, -8.9592
191.1, (61.46,-24.523), 192.1745, 100.0, 192.5344973962833, -167.4, -167.4, -0.0993, -0.49, -24.5016, -4.9671, -4.9671
181.56, (59.475,-24.74), 182.6345, 100.0, 182.99447906356517, -177.06, -177.06, -0.0168, -0.4997, -24.986, -0.8376, -0.8376
175.5, (57.479,-24.633), 176.5745, 100.0, 176.57446011444574, 174.78, 174.78, 0.0392, -0.4985, -24.9229, 1.9615, 1.9615
184.92, (55.681,-24.651), 185.9945, 100.0, 185.6344500675373, -176.52, -176.52, -0.0398, -0.4984, -24.9209, -1.9876, -1.9876
175.26, (53.683,-24.668), 176.3344, 100.0, 177.0544376139081, 176.64, 176.64, 0.0351, -0.4988, -24.9385, 1.7526, 1.7526
166.02, (51.711,-24.351), 167.0944, 100.0, 167.4544213862479, 167.52, 167.52, 0.1177, -0.4859, -24.297, 5.887, 5.887
159.48, (49.798,-23.772), 160.5544, 100.0, 160.55440399897896, 160.56, 160.56, 0.1753, -0.4683, -23.4137, 8.7634, 8.7634
152.28, (48.163,-23.02), 153.3544, 100.0, 154.13439435048275, 154.2, 154.2, 0.2265, -0.4457, -22.287, 11.3264, 11.3264
144.42, (46.478,-21.947), 145.4944, 100.0, 145.4943749967473, 144.42, 144.42, 0.2909, -0.4067, -20.3326, 14.546, 14.546
145.26, (44.851,-20.784), 146.3344, 100.0, 145.91436433790497, 144.42, 144.42, 0.2879, -0.4088, -20.4387, 14.3965, 14.3965
154.68, (43.29,-19.89), 155.7543, 100.0, 155.33434529479138, 153.18, 153.18, 0.2171, -0.4504, -22.5194, 10.8572, 10.8572
154.68, (41.483,-19.035), 155.7543, 100.0, 155.7543263763592, 154.68, 154.68, 0.2138, -0.452, -22.5983, 10.6918, 10.6918
154.68, (39.675,-18.18), 155.7543, 100.0, 155.75430683690186, 154.68, 154.68, 0.2138, -0.452, -22.5983, 10.6918, 10.6918
148.14, (38.077,-17.354), 149.2143, 100.0, 150.2942961669818, 149.82, 149.82, 0.2559, -0.4296, -21.4785, 12.7936, 12.7936
138.84, (36.465,-16.173), 139.9143, 100.0, 140.27428279912894, 140.28, 140.28, 0.3267, -0.3785, -18.9249, 16.3355, 16.3355
134.34, (35.043,-14.768), 135.4143, 100.0, 135.4142642900264, 134.34, 134.34, 0.3576, -0.3495, -17.4729, 17.8801, 17.8801
134.34, (33.645,-13.338), 135.4143, 100.0, 135.41425111608783, 134.34, 134.34, 0.3576, -0.3495, -17.4729, 17.8801, 17.8801
136.68, (32.383,-12.054), 137.7542, 100.0, 136.7342361470221, 134.7, 134.7, 0.3495, -0.3576, -17.8801, 17.4729, 17.4729
144.48, (30.825,-10.804), 145.5542, 100.0, 145.55422000089618, 144.48, 144.48, 0.2905, -0.407, -20.3478, 14.5247, 14.5247
144.48, (29.197,-9.642), 145.5542, 100.0, 145.5541998524742, 144.48, 144.48, 0.2905, -0.407, -20.3478, 14.5247, 14.5247
144.48, (27.732,-8.597), 145.5542, 100.0, 145.55418560654564, 144.48, 144.48, 0.2905, -0.407, -20.3478, 14.5247, 14.5247
137.4, (26.156,-7.368), 138.4742, 100.0, 139.25417188106547, 139.02, 139.02, 0.3334, -0.3726, -18.6311, 16.6698, 16.6698
134.34, (24.747,-5.949), 135.4142, 100.0, 135.41415941962418, 134.34, 134.34, 0.3576, -0.3495, -17.4729, 17.8801, 17.8801
127.98, (23.4,-4.472), 129.0541, 100.0, 129.41413956327037, 129.42, 129.42, 0.3922, -0.3102, -15.5082, 19.6086, 19.6086
123.96, (22.26,-2.829), 125.0341, 100.0, 125.03412603524578, 123.96, 123.96, 0.4147, -0.2793, -13.9653, 20.7357, 20.7357
123.96, (21.254,-1.336), 125.0341, 100.0, 125.03411114379836, 123.96, 123.96, 0.4147, -0.2793, -13.9653, 20.7357, 20.7357
123.96, (20.137,0.322), 125.0341, 100.0, 125.0340941134005, 123.96, 123.96, 0.4147, -0.2793, -13.9653, 20.7357, 20.7357
123.96, (19.02,1.981), 125.0341, 100.0, 125.03407539158196, 123.96, 123.96, 0.4147, -0.2793, -13.9653, 20.7357, 20.7357
114.24, (18.138,3.548), 115.3141, 100.0, 116.39405955644223, 116.34, 116.34, 0.452, -0.2138, -10.6918, 22.5983, 22.5983
113.94, (17.326,5.376), 115.014, 100.0, 115.01403720451468, 113.94, 113.94, 0.457, -0.2029, -10.1445, 22.8493, 22.8493
123.66, (16.376,7.133), 124.734, 100.0, 124.13402503659299, 122.1, 122.1, 0.419, -0.2728, -13.6379, 20.9525, 20.9525
123.96, (15.259,8.792), 125.034, 100.0, 125.03400439545426, 123.96, 123.96, 0.4147, -0.2793, -13.9653, 20.7357, 20.7357
129.72, (14.089,10.412), 130.794, 100.0, 130.793986493397, 128.64, 128.64, 0.3846, -0.3195, -15.9759, 19.2294, 19.2294
134.16, (12.855,11.722), 135.234, 100.0, 135.23396992016794, 134.16, 134.16, 0.3587, -0.3483, -17.4166, 17.9349, 17.9349
140.82, (11.414,13.107), 141.894, 100.0, 141.17395243595166, 139.08, 139.08, 0.3207, -0.3836, -19.1791, 16.0362, 16.0362
149.94, (9.772,14.245), 151.0139, 100.0, 150.65393275759925, 148.5, 148.5, 0.2532, -0.4312, -21.5584, 12.6584, 12.6584
154.38, (7.982,15.137), 155.4539, 100.0, 155.45392046913932, 154.38, 154.38, 0.2162, -0.4508, -22.542, 10.81, 10.81
154.38, (6.359,15.915), 155.4539, 100.0, 155.45390882275035, 154.38, 154.38, 0.2162, -0.4508, -22.542, 10.81, 10.81
145.14, (4.622,16.902), 146.2139, 100.0, 146.8738969019051, 146.82, 146.82, 0.281, -0.4135, -20.677, 14.0521, 14.0521
144.12, (3.001,18.072), 145.1939, 100.0, 145.19388231132993, 144.12, 144.12, 0.293, -0.4051, -20.2562, 14.6522, 14.6522
152.04, (1.32,19.152), 153.1139, 100.0, 152.75385891073586, 150.54, 150.54, 0.2372, -0.4402, -22.0078, 11.8599, 11.8599
159.18, (-0.496,19.989), 160.2538, 100.0, 159.89384936883565, 157.74, 157.74, 0.1806, -0.4662, -23.3112, 9.0325, 9.0325
164.46, (-2.41,20.566), 165.5338, 100.0, 165.5338405031958, 164.46, 164.46, 0.134, -0.4817, -24.0861, 6.6978, 6.6978
164.46, (-4.144,21.049), 165.5338, 100.0, 165.53382666255246, 164.46, 164.46, 0.134, -0.4817, -24.0861, 6.6978, 6.6978
166.56, (-6.072,21.579), 167.6338, 100.0, 166.91380948908008, 164.76, 164.76, 0.1223, -0.4848, -24.2404, 6.1158, 6.1158
174.66, (-8.048,21.876), 175.7338, 100.0, 175.73378961967876, 174.66, 174.66, 0.0465, -0.4978, -24.8915, 2.3266, 2.3266
174.66, (-10.039,22.062), 175.7338, 100.0, 175.7337710109831, 174.66, 174.66, 0.0465, -0.4978, -24.8915, 2.3266, 2.3266
178.02, (-11.833,22.214), 179.0938, 100.0, 178.43375404895403, 175.98, 175.98, 0.023, -0.4995, -24.9735, 1.1515, 1.1515
184.98, (-13.829,22.129), 186.0537, 100.0, 186.05374274968207, -175.02, -175.02, -0.0434, -0.4981, -24.9056, -2.1702, -2.1702
177.66, (-15.826,22.053), 178.7337, 100.0, 179.0337227594716, 179.16, 179.16, 0.0178, -0.4997, -24.9842, 0.8899, 0.8899
167.46, (-17.609,22.281), 168.5337, 100.0, 169.5537116809369, 169.5, 169.5, 0.0999, -0.4899, -24.4964, 4.9927, 4.9927
157.56, (-19.515,22.877), 158.6337, 100.0, 158.99369396516408, 158.88, 158.88, 0.188, -0.4633, -23.1665, 9.3975, 9.3975
147.18, (-21.283,23.807), 148.2537, 100.0, 148.55367372781097, 148.56, 148.56, 0.2688, -0.4216, -21.0801, 13.4398, 13.4398
137.16, (-22.854,25.039), 138.2337, 100.0, 138.23365855396224, 138.24, 138.24, 0.34, -0.3666, -18.3314, 16.9988, 16.9988
127.2, (-24.181,26.533), 128.2736, 100.0, 128.27363711886966, 127.86, 127.86, 0.3983, -0.3023, -15.115, 19.9132, 19.9132
117.06, (-25.133,28.058), 118.1336, 100.0, 118.91362423169777, 118.86, 118.86, 0.4421, -0.2335, -11.6751, 22.1064, 22.1064
106.68, (-25.885,29.908), 107.7536, 100.0, 108.41360799954958, 108.42, 108.42, 0.4773, -0.149, -7.451, 23.8638, 23.8638
96.48, (-26.29,31.864), 97.5536, 100.0, 97.91359929351579, 98.28, 98.28, 0.4964, -0.0595, -2.9774, 24.8221, 24.8221
88.92, (-26.403,33.859), 89.9936, 100.0, 90.35358456420614, 90.36, 90.36, 0.5, 0.0063, 0.3142, 24.998, 24.998
84.72, (-26.248,35.853), 85.7936, 100.0, 85.79356301349897, 84.72, 84.72, 0.4979, 0.046, 2.3006, 24.8939, 24.8939
76.2, (-25.965,37.629), 77.2735, 100.0, 77.6935488644423, 78.06, 78.06, 0.4864, 0.1157, 5.7852, 24.3214, 24.3214
82.32, (-25.53,39.579), 83.3935, 100.0, 82.55353012537343, 80.46, 80.46, 0.4945, 0.0741, 3.7039, 24.7241, 24.7241
91.74, (-25.421,41.574), 92.8135, 100.0, 92.45351411497137, 90.3, 90.3, 0.4999, -0.012, -0.6021, 24.9927, 24.9927
94.98, (-25.58,43.567), 96.0535, 100.0, 96.05350008527061, 94.98, 94.98, 0.4981, -0.0434, -2.1702, 24.9056, 24.9056
94.98, (-25.736,45.361), 96.0535, 100.0, 96.05348378973068, 94.98, 94.98, 0.4981, -0.0434, -2.1702, 24.9056, 24.9056
99.24, (-25.936,47.35), 100.3135, 100.0, 99.7134683161092, 97.44, 97.44, 0.4943, -0.0751, -3.7556, 24.7163, 24.7163
105.66, (-26.397,49.295), 106.7334, 100.0, 106.37344819547931, 105, 105, 0.4823, -0.1319, -6.5968, 24.1139, 24.1139
115.32, (-27.026,50.979), 116.3934, 100.0, 115.61343422903697, 113.46, 113.46, 0.4548, -0.2077, -10.3832, 22.7418, 22.7418
115.32, (-27.882,52.787), 116.3934, 100.0, 116.39341953080495, 115.32, 115.32, 0.452, -0.2138, -10.6918, 22.5983, 22.5983
115.32, (-28.737,54.595), 116.3934, 100.0, 116.39340509753146, 115.32, 115.32, 0.452, -0.2138, -10.6918, 22.5983, 22.5983
107.94, (-29.502,56.441), 109.0134, 100.0, 109.3733950723962, 109.32, 109.32, 0.4747, -0.157, -7.8498, 23.7356, 23.7356
105.18, (-30.036,58.368), 106.2534, 100.0, 106.25337815063318, 105.18, 105.18, 0.4826, -0.1309, -6.5463, 24.1277, 24.1277
105.18, (-30.507,60.105), 106.2534, 100.0, 106.25336852413595, 105.18, 105.18, 0.4826, -0.1309, -6.5463, 24.1277, 24.1277
102, (-31.017,62.039), 103.0734, 100.0, 103.8533515978414, 103.86, 103.86, 0.4876, -0.1106, -5.5302, 24.3807, 24.3807
95.16, (-31.283,64.02), 96.2333, 100.0, 96.23333485966745, 95.16, 95.16, 0.498, -0.045, -2.2484, 24.8987, 24.8987
95.16, (-31.445,65.812), 96.2333, 100.0, 96.23331865471746, 95.16, 95.16, 0.498, -0.045, -2.2484, 24.8987, 24.8987
103.86, (-31.748,67.787), 104.9333, 100.0, 104.21330118773545, 102.12, 102.12, 0.4869, -0.1137, -5.6833, 24.3454, 24.3454
105.18, (-32.269,69.718), 106.2533, 100.0, 106.25328155860763, 105.18, 105.18, 0.4826, -0.1309, -6.5463, 24.1277, 24.1277
96.12, (-32.645,71.68), 97.1933, 100.0, 97.19326375285249, 97.26, 97.26, 0.4972, -0.0533, -2.6653, 24.8575, 24.8575
95.04, (-32.822,73.672), 96.1132, 100.0, 96.11324939286114, 95.04, 95.04, 0.4981, -0.0439, -2.1963, 24.9033, 24.9033
103.68, (-33.098,75.448), 104.7532, 100.0, 104.03323167927283, 101.94, 101.94, 0.4873, -0.1121, -5.6068, 24.3632, 24.3632
105.18, (-33.618,77.38), 106.2532, 100.0, 106.25321779405968, 105.18, 105.18, 0.4826, -0.1309, -6.5463, 24.1277, 24.1277
105.18, (-34.142,79.31), 106.2532, 100.0, 106.25320246267354, 105.18, 105.18, 0.4826, -0.1309, -6.5463, 24.1277, 24.1277
95.52, (-34.48,81.076), 96.5932, 100.0, 97.61318869801639, 97.62, 97.62, 0.4967, -0.0569, -2.8474, 24.8373, 24.8373
102.42, (-34.746,83.056), 103.4932, 100.0, 102.83317145431776, 100.62, 100.62, 0.4895, -0.1019, -5.0953, 24.4752, 24.4752
103.44, (-35.256,84.99), 104.5132, 100.0, 104.87315627038222, 104.76, 104.76, 0.4856, -0.1193, -5.9633, 24.2784, 24.2784
95.4, (-35.546,86.967), 96.4731, 100.0, 96.47313874764288, 95.4, 95.4, 0.4978, -0.0471, -2.3527, 24.889, 24.889
91.8, (-35.696,88.76), 92.8731, 100.0, 93.59312760151212, 93.54, 93.54, 0.4995, -0.022, -1.0992, 24.9758, 24.9758
85.26, (-35.609,90.757), 86.3331, 100.0, 86.33310880788989, 85.26, 85.26, 0.4983, 0.0413, 2.0659, 24.9145, 24.9145
85.26, (-35.444,92.75), 86.3331, 100.0, 86.33309250139087, 85.26, 85.26, 0.4983, 0.0413, 2.0659, 24.9145, 24.9145
85.26, (-35.278,94.743), 86.3331, 100.0, 86.3330743890143, 85.26, 85.26, 0.4983, 0.0413, 2.0659, 24.9145, 24.9145
82.74, (-35.123,96.536), 83.8131, 100.0, 84.89306096379784, 84.9, 84.9, 0.4971, 0.0538, 2.6913, 24.8547, 24.8547
75, (-34.716,98.492), 76.073, 100.0, 76.07304710065074, 75, 75, 0.483, 0.1294, 6.4705, 24.1481, 24.1481
75, (-34.199,100.424), 76.073, 100.0, 76.07303560551074, 75, 75, 0.483, 0.1294, 6.4705, 24.1481, 24.1481
78.36, (-33.706,102.362), 79.433, 100.0, 79.43301702604639, 77.34, 77.34, 0.4897, 0.1009, 5.044, 24.4859, 24.4859
85.14, (-33.49,104.148), 86.213, 100.0, 86.21300062602963, 85.14, 85.14, 0.4982, 0.0424, 2.118, 24.9101, 24.9101
87.36, (-33.33,106.141), 88.433, 100.0, 88.0729828499443, 85.8, 85.8, 0.4993, 0.0262, 1.3084, 24.9657, 24.9657
95.46, (-33.411,108.137), 96.533, 100.0, 96.53296823464198, 95.46, 95.46, 0.4977, -0.0476, -2.3788, 24.8866, 24.8866
94.08, (-33.579,109.93), 95.153, 100.0, 95.87295494344755, 95.46, 95.46, 0.4982, -0.0418, -2.0919, 24.9123, 24.9123
84.48, (-33.555,111.927), 85.5529, 100.0, 86.27293216816349, 85.62, 85.62, 0.4982, 0.0418, 2.0919, 24.9123, 24.9123
75.12, (-33.189,113.891), 76.1929, 100.0, 76.19291406194054, 75.78, 75.78, 0.4832, 0.1284, 6.4199, 24.1616, 24.1616
75.12, (-32.727,115.63), 76.1929, 100.0, 76.19289533719108, 75.12, 75.12, 0.4832, 0.1284, 6.4199, 24.1616, 24.1616
75.12, (-32.213,117.563), 76.1929, 100.0, 76.19287762379075, 75.12, 75.12, 0.4832, 0.1284, 6.4199, 24.1616, 24.1616
76.14, (-31.702,119.497), 77.2129, 100.0, 76.85285962572182, 75.12, 75.12, 0.4847, 0.1228, 6.1411, 24.234, 24.234
85.44, (-31.426,121.273), 86.5128, 100.0, 86.51284557799917, 84.36, 84.36, 0.4984, 0.0398, 1.9876, 24.9209, 24.9209
76.56, (-31.133,123.249), 77.6328, 100.0, 77.99282549924555, 77.94, 77.94, 0.487, 0.1132, 5.6578, 24.3514, 24.3514
83.16, (-30.734,125.207), 84.2328, 100.0, 83.87281004234316, 81.96, 81.96, 0.4961, 0.0627, 3.1333, 24.8029, 24.8029
93.12, (-30.671,127.004), 94.1928, 100.0, 93.05278778301279, 91.02, 91.02, 0.4997, -0.0173, -0.8638, 24.9851, 24.9851
103.32, (-30.943,128.983), 104.3928, 100.0, 103.55276578510879, 101.46, 101.46, 0.4882, -0.108, -5.4025, 24.4093, 24.4093
113.46, (-31.572,130.878), 114.5327, 100.0, 114.17274569835143, 112.08, 112.08, 0.4599, -0.1962, -9.8084, 22.9955, 22.9955
123.36, (-32.529,132.631), 124.4327, 100.0, 124.43272877036945, 122.22, 122.22, 0.4176, -0.2749, -13.7474, 20.8808, 20.8808
133.26, (-33.648,134.039), 134.3327, 100.0, 133.672711792483, 131.88, 131.88, 0.368, -0.3384, -16.9219, 18.4024, 18.4024
143.22, (-35.14,135.367), 144.2927, 100.0, 143.87269663336414, 142.08, 142.08, 0.3023, -0.3983, -19.9132, 15.115, 15.115
153.48, (-36.845,136.406), 154.5527, 100.0, 154.55268536972895, 152.04, 152.04, 0.2233, -0.4474, -22.3695, 11.1628, 11.1628
163.62, (-38.517,137.069), 164.6927, 100.0, 163.5526675619767, 161.4, 161.4, 0.1505, -0.4768, -23.8403, 7.526, 7.526
165.48, (-40.45,137.579), 166.5527, 100.0, 166.55265105152728, 165.48, 165.48, 0.1254, -0.484, -24.2015, 6.2679, 6.2679
165.48, (-42.386,138.081), 166.5526, 100.0, 166.55263633621914, 165.48, 165.48, 0.1254, -0.484, -24.2015, 6.2679, 6.2679
167.58, (-44.325,138.574), 168.6526, 100.0, 168.29262315878916, 166.2, 166.2, 0.1106, -0.4876, -24.3807, 5.5302, 5.5302
175.2, (-46.306,138.832), 176.2726, 100.0, 176.27260957996927, 175.56, 175.56, 0.0418, -0.4982, -24.9123, 2.0919, 2.0919
