Rotation, Location, Gyro Rotation, Sensor Optical Flow, Battery Level, Yaw, Pitch, Roll, Vy, Vx, AccX, AccY
343.68, (195.019,7.805), 342.3608, 100.0, 343.08077934286894, -14.76, -14.76, -0.1345, 0.4816, 24.0791, -6.723, -6.723
333.6, (196.876,7.07), 332.2808, 100.0, 332.28076043944446, -25.32, -25.32, -0.2223, 0.4479, 22.3928, -11.1159, -11.1159
330.36, (198.427,6.157), 329.0407, 100.0, 328.2607415425169, -31.44, -31.44, -0.2532, 0.4312, 21.5584, -12.6584, -12.6584
340.44, (200.244,5.329), 339.1207, 100.0, 338.76072712200505, -21, -21, -0.1704, 0.4701, 23.5042, -8.5177, -8.5177
343.98, (201.98,4.854), 342.6607, 100.0, 343.86071277398224, -14.1, -14.1, -0.1279, 0.4834, 24.1684, -6.3946, -6.3946
334.08, (203.848,4.147), 332.7607, 100.0, 333.4806912248969, -24.42, -24.42, -0.2129, 0.4524, 22.6207, -10.6445, -10.6445
335.52, (205.616,3.215), 334.2007, 100.0, 333.8406743181983, -25.98, -25.98, -0.21, 0.4537, 22.6871, -10.5021, -10.5021
341.7, (207.481,2.494), 340.3807, 100.0, 340.02065015743125, -19.68, -19.68, -0.16, 0.4737, 23.6858, -7.9988, -7.9988
348, (209.421,2.011), 346.6806, 100.0, 346.2606280710377, -13.14, -13.14, -0.1075, 0.4883, 24.4149, -5.3769, -5.3769
358.2, (211.405,1.787), 356.8806, 100.0, 356.88061207250445, -2.82, -2.82, -0.0157, 0.4998, 24.9877, -0.7853, -0.7853
6.36, (213.201,1.89), 5.0406, 100.0, 5.760594801396749, 6.36, 6.36, 0.0616, 0.4962, 24.8094, 3.0814, 3.0814
356.22, (215.197,1.939), 355.2594, 100.0, 355.6794071045931, -2.28, -2.28, -0.0293, 0.4991, 24.957, -1.4652, -1.4652
346.5, (217.172,1.636), 345.5394, 100.0, 345.83939217540586, -12.12, -12.12, -0.1142, 0.4868, 24.3395, -5.7088, -5.7088
336.42, (219.062,0.991), 335.4594, 100.0, 335.45936972673775, -22.5, -22.5, -0.2, 0.4583, 22.9126, -10.0007, -10.0007
334.44, (220.663,0.169), 333.4794, 100.0, 332.8193543028913, -27.3, -27.3, -0.2209, 0.4486, 22.4276, -11.0455, -11.0455
336.84, (222.515,-0.582), 335.8793, 100.0, 336.65933780934347, -21.24, -21.24, -0.1904, 0.4623, 23.117, -9.5187, -9.5187
344.82, (224.388,-1.277), 343.8593, 100.0, 343.0793176436835, -16.74, -16.74, -0.1375, 0.4807, 24.0363, -6.8742, -6.8742
352.08, (226.34,-1.705), 351.1193, 100.0, 350.6993073272785, -9.42, -9.42, -0.0725, 0.4947, 24.7356, -3.6262, -3.6262
355.38, (228.334,-1.847), 354.4193, 100.0, 354.4192869703917, -3.54, -3.54, -0.0403, 0.4984, 24.9188, -2.0137, -2.0137
349.08, (230.108,-2.144), 348.1193, 100.0, 347.75928006904184, -12.36, -12.36, -0.0978, 0.4903, 24.5171, -4.8901, -4.8901
358.62, (232.096,-2.341), 357.6593, 100.0, 357.2992636487072, -2.1, -2.1, -0.0152, 0.4998, 24.9885, -0.7591, -0.7591
7.8, (233.89,-2.23), 6.8392, 100.0, 6.779247514248558, 6.72, 6.72, 0.0673, 0.4954, 24.7722, 3.3669, 3.3669
1.74, (235.884,-2.108), 0.6608, 100.0, 359.9407607436116, -0.3, -0.3, 0.0089, 0.4999, 24.996, 0.445, 0.445
8.34, (237.87,-1.889), 7.2607, 100.0, 7.680741072941359, 9.9, 9.9, 0.0761, 0.4942, 24.7084, 3.8074, 3.8074
358.5, (239.865,-1.779), 357.2993, 100.0, 357.29926349224644, -0.3, -0.3, -0.0131, 0.4998, 24.9914, -0.6544, -0.6544
7.26, (241.661,-1.707), 6.0593, 100.0, 5.33925114900482, 5.4, 5.4, 0.0569, 0.4967, 24.8373, 2.8474, 2.8474
17.16, (243.613,-1.284), 15.9592, 100.0, 15.59923472305707, 16.02, 16.02, 0.1445, 0.4787, 23.933, 7.2258, 7.2258
26.76, (245.461,-0.526), 25.5592, 100.0, 25.559218981669474, 26.04, 26.04, 0.2251, 0.4465, 22.3225, 11.2564, 11.2564
26.04, (247.03,0.354), 24.8392, 100.0, 25.85919795264396, 28.08, 28.08, 0.2275, 0.4453, 22.2633, 11.3731, 11.3731
16.44, (248.886,1.094), 15.2392, 100.0, 16.37918260704172, 18.36, 18.36, 0.151, 0.4766, 23.8324, 7.5509, 7.5509
6.72, (250.841,1.504), 5.5192, 100.0, 5.879160100798932, 8.52, 8.52, 0.0616, 0.4962, 24.8094, 3.0814, 3.0814
5.1, (252.837,1.621), 4.5008, 100.0, 4.08084054172745, 3.66, 3.66, 0.0408, 0.4983, 24.9166, 2.0398, 2.0398
15, (254.802,1.98), 14.4008, 100.0, 14.40081904288501, 13.98, 13.98, 0.1294, 0.483, 24.1481, 6.4705, 6.4705
16.98, (256.506,2.558), 16.3808, 100.0, 17.16080681117227, 18.9, 18.9, 0.1525, 0.4762, 23.8086, 7.6258, 7.6258
6.9, (258.458,2.981), 6.3008, 100.0, 7.0807944171215205, 8.46, 8.46, 0.0668, 0.4955, 24.7757, 3.341, 3.341
358.44, (260.454,3.06), 357.5992, 100.0, 357.5992117364748, -0.54, -0.54, -0.0136, 0.4998, 24.9907, -0.6806, -0.6806
353.94, (262.243,2.869), 353.0992, 100.0, 351.9591970357902, -8.28, -8.28, -0.0627, 0.4961, 24.8029, -3.1333, -3.1333
1.62, (264.24,2.812), 1.1408, 100.0, 0.8408148968810506, 0.66, 0.66, 0.0115, 0.4999, 24.9934, 0.5759, 0.5759
354.24, (266.238,2.784), 353.9992, 100.0, 354.6591819216578, -4.32, -4.32, -0.0444, 0.498, 24.901, -2.2224, -2.2224
344.94, (268.206,2.437), 344.6992, 100.0, 346.07916770708283, -13.32, -13.32, -0.1182, 0.4858, 24.2908, -5.9125, -5.9125
350.22, (269.948,1.99), 349.9792, 100.0, 348.8991528744606, -11.88, -11.88, -0.0942, 0.491, 24.5523, -4.7102, -4.7102
340.74, (271.887,1.509), 340.4991, 100.0, 341.27913724252176, -17.34, -17.34, -0.1585, 0.4742, 23.7109, -7.9243, -7.9243
349.98, (273.813,0.981), 349.7391, 100.0, 349.0791164046074, -11.7, -11.7, -0.0927, 0.4913, 24.5669, -4.6331, -4.6331
348.72, (275.792,0.695), 348.4791, 100.0, 348.83910004765283, -9.84, -9.84, -0.0947, 0.4909, 24.5473, -4.736, -4.736
354.48, (277.562,0.378), 354.2391, 100.0, 353.51908446835427, -7.38, -7.38, -0.0543, 0.497, 24.8519, -2.7173, -2.7173
349.62, (279.549,0.167), 349.3791, 100.0, 349.73907306215295, -8.94, -8.94, -0.087, 0.4924, 24.6187, -4.3498, -4.3498
347.76, (281.492,-0.307), 347.5191, 100.0, 347.5190576094715, -13.32, -13.32, -0.106, 0.4886, 24.4317, -5.3002, -5.3002
352.26, (283.274,-0.55), 352.019, 100.0, 352.73904308629, -6.24, -6.24, -0.0611, 0.4963, 24.8126, -3.0554, -3.0554
342.9, (285.222,-0.992), 342.659, 100.0, 342.6590253065244, -15.96, -15.96, -0.147, 0.4779, 23.8948, -7.351, -7.351
332.52, (286.887,-1.672), 332.279, 100.0, 333.41900619622277, -25.32, -25.32, -0.2218, 0.4481, 22.4044, -11.0924, -11.0924
323.04, (288.58,-2.732), 322.799, 100.0, 323.1589875990777, -35.52, -35.52, -0.2981, 0.4014, 20.0704, -14.9056, -14.9056
312.54, (290.058,-4.075), 312.299, 100.0, 313.07897370466554, -45.96, -45.96, -0.3638, 0.343, 17.1518, -18.1883, -18.1883
307.08, (291.29,-5.649), 306.839, 100.0, 306.4189565726961, -54.42, -54.42, -0.4011, 0.2985, 14.9266, -20.0548, -20.0548
315.9, (292.492,-6.986), 315.6589, 100.0, 314.8789430603457, -44.88, -44.88, -0.3528, 0.3543, 17.7147, -17.6406, -17.6406
324.3, (294.039,-8.25), 324.0589, 100.0, 324.41893365584195, -35.34, -35.34, -0.2892, 0.4079, 20.3933, -14.4607, -14.4607
321.66, (295.665,-9.414), 321.4189, 100.0, 321.8389131887974, -36.9, -36.9, -0.3073, 0.3944, 19.7217, -15.364, -15.364
320.94, (297.018,-10.6), 320.6989, 100.0, 319.61889964040466, -40.86, -40.86, -0.3223, 0.3822, 19.1118, -16.1164, -16.1164
326.46, (298.649,-11.756), 326.2189, 100.0, 325.13888066551397, -34.68, -34.68, -0.2841, 0.4115, 20.5735, -14.2033, -14.2033
333.9, (300.398,-12.721), 333.6589, 100.0, 334.0188673791672, -25.02, -25.02, -0.2171, 0.4504, 22.5194, -10.8572, -10.8572
333.66, (302.15,-13.684), 333.4188, 100.0, 333.05884753678254, -27.42, -27.42, -0.2247, 0.4467, 22.3343, -11.233, -11.233
334.44, (303.801,-14.4), 334.1988, 100.0, 334.19883608610263, -24.48, -24.48, -0.2157, 0.4511, 22.5533, -10.7864, -10.7864
334.14, (305.383,-15.257), 333.8988, 100.0, 333.1188246732106, -27.78, -27.78, -0.2242, 0.4469, 22.346, -11.2096, -11.2096
337.02, (307.225,-16.034), 336.7788, 100.0, 336.3588039353563, -23.46, -23.46, -0.1986, 0.4589, 22.9439, -9.9287, -9.9287
347.46, (309.127,-16.645), 347.2188, 100.0, 346.4387834256452, -14.4, -14.4, -0.1152, 0.4865, 24.3275, -5.7597, -5.7597
356.58, (311.104,-16.933), 356.3388, 100.0, 355.97876716902056, -4.92, -4.92, -0.033, 0.4989, 24.9456, -1.6481, -1.6481
5.58, (313.101,-16.894), 5.3387, 100.0, 5.338748802754789, 4.5, 4.5, 0.0486, 0.4976, 24.8815, 2.4309, 2.4309
1.74, (314.89,-16.705), 1.4987, 100.0, 2.2787329044466302, 3.66, 3.66, 0.022, 0.4995, 24.9758, 1.0992, 1.0992
10.32, (316.88,-16.527), 10.0787, 100.0, 9.358713558947354, 8.82, 8.82, 0.0834, 0.493, 24.6499, 4.1692, 4.1692
18.6, (318.818,-16.044), 18.3587, 100.0, 17.99869892355155, 17.52, 17.52, 0.1565, 0.4749, 23.7438, 7.825, 7.825
12.48, (320.535,-15.507), 12.2387, 100.0, 12.95868448491167, 14.64, 14.64, 0.1142, 0.4868, 24.3395, 5.7088, 5.7088
